Brand,Model,Version Name,Price,Price Numeric (DT),Original Price,Original Price Numeric (DT),Is Promo,Status,URL,Image URL,Carrosserie,Nombre de portes,Garantie,Nombre de places,Disponibilité,Voiture populaire,Puissance (ch.din),Puissance fiscale,Couple,Energie,Nombre de cylindres,Cylindrée,Batterie,Nombre de moteurs électriques,Puissance électrique,Puissance thermique (ch.din),Type de batterie,Couple électrique,Puissance avec overboost (ch.din),Système antipollution,Transmission,Boîte,Nombre de rapports,Différentiel autobloquant,4 roues directrices,Hauteur,Largeur,Longueur,Volume du coffre,Volume du coffre maximal,Charge utile,Volume du coffre avant,Volume utile,Surface de chargement,Vitesse maxi,0-100 Km/h,Autonomie électrique (WLTP),Autonomie électrique (NEDC),Consommation mixte,Consommation urbaine,Consommation extra-urbaine,Temps de recharge normale (AC),Consommation électrique (WLTP),Temps de recharge rapide (DC),Emissions de CO2,Capacité de recharge maximale (AC),Direction assistée,Aide au stationnement,Régulateur de vitesse,Aide au démarrage en côte,Détecteur de fatigue,Limiteur de vitesse,Assistant de feux de route,Aide au maintien dans la voie,Surveillance d’angle mort,Système de descente en côte,Alerte de circulation transversale,Reconnaissance des panneaux,Conduite autonome,Détection des piétons,Contrôle de stabilité anti-retournement,Contrôle du roulis de la remorque,Caméra d'angle mort,Autoradio,Connectivité,Ecran central,Navigation,Connected Drive,Ecran passager,Sellerie,Climatisation,Jantes,Fermeture centralisée,ABS,Vitres électriques,Airbags,Anti-démarrage électronique,Rétroviseurs extérieurs,Volant réglable,Anti-patinage,Tapis de sol,Ordinateur de bord,Volant,Feux à LED,Sièges réglables en hauteur,Accoudoirs,Allumage automatique des feux,Phares,Fixations ISOFIX,Contrôle de pression des pneus,Assistance au freinage,Bouton Start & Stop,Clé intelligente,Instrumentation digitale,Frein de stationnement,Sièges,Détecteur de pluie,Vitres,Eléments extérieurs couleur carrosserie,Rétroviseur intérieur,Modes de conduite,Lumières d'ambiance,Alarme antivol,Alimentation électrique,Toit,Appuis têtes arrières,Antibrouillards,Kit rangement,Coffre à bagages,Baguettes extérieures d'encadrement des vitres,Peinture,Barres de toit,Alerte de franchissement de ligne,Calandre,Finition intérieure,Système Start & Stop,Alerte de risque de collision,Kit sécurité,Pommeau de levier de vitesse,Spoiler arrière,Boulons de roues protégés,Kit carrosserie,Seuils de portes,Version pays chauds,Kit éclairage,Affichage tête haute,Kit fumeurs,Ciel de pavillon,Poignées de portes,Tableau de bord,Suspension,Pédaliers,Préparation pour téléphone,Train roulant,Marchepieds latéraux,Pneumatiques runflat,Freinage,Barre stabilisatrice,Lave Phares,Boîte à gants réfrigérée,Arceau de benne,Fermeture assistée des portes,Caméra d'enregistrement de conduite,Cloison entre cabine et compartiment arrière,Sorties d’échappement,Pack aérodynamique M,Terrain Response,Pack Sport Chrono,Système de récupération d'énergie,Boule d'attelage,Capot moteur actif,Aileron arrière,DSC,Porte bagages,Capote éléctrique,Stores pare-soleil,Sideblades,Launch Control,Rideau de benne,Jupes latérales,Portes en élytre,Contrôle adaptatif de la charge,Dynamic Response
BMW,Série 4 Gran Coupé,420i Business Line,259 900 DT,259900,292.900 DT,292900,Oui,Promo,https://www.automobile.tn/fr/neuf/bmw/serie-4-gran-coupe/420i-2025-business-line,https://catalogue.automobile.tn/max/2025/05/47380.jpg?t=1775725633,Berline,5,5 ans (2+3),5,Disponible,,184 CH,10 CV,300 nm 1350 tr/min,Essence,4,1998 CM³,,,,,,,,,Propulsion,Automatique,8,EDLC,,1442 mm,1852 mm,4783 mm,470 L,1290 L,,,,,235 KM/H,7.9 s,,,6.2 L/100 km,7.7 L/100 km,5.3 L/100 km,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,Avec fonction freinage,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,10 haut-parleurs | Commandes au volant | Système HiFi,USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.9 pouces,GPS,eSim | Teleservices | Connected+ Unlimited,Non,Similicuir | Sensatec perforé,Automatique,En aluminium | 18'' | Bi-ton,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Avec clignotants intégrés,En hauteur et en profondeur,DSC,Velours,Oui,Cuir | Multi-fonctions | Sport,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,Full LED,Oui,Non,DBC | Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres,12.3 pouces | Live Cockpit Professional,Éléctrique,Électriques | Fonction mémoire,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Oui,Anti-éblouissement,Confort | Sport | Eco,Oui,Non,Non,Ouvrant | Panoramique,3,Non,Oui,Ouverture mains libres,Alu satiné,Métallisée,Non,Oui,Non,Dark Graphite mat,Oui,FCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Non,Aluminium,Oui,Oui,Oui,Non,M anthracite,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
BMW,Série 4 Gran Coupé,420i Pack M,279 900 DT,279900,315.900 DT,315900,Oui,Promo,https://www.automobile.tn/fr/neuf/bmw/serie-4-gran-coupe/420i-2025-pack-m,https://catalogue.automobile.tn/max/2025/05/47380.jpg?t=1775725633,Berline,5,5 ans (2+3),5,Disponible,,184 CH,10 CV,300 nm 1350 tr/min,Essence,4,1998 CM³,,,,,,,,,Propulsion,Automatique,8,EDLC,,1442 mm,1852 mm,4783 mm,470 L,1290 L,,,,,235 KM/H,7.9 s,,,6.2 L/100 km,7.7 L/100 km,5.3 L/100 km,,,,,,Sport variable,Radar de recul | Radar avant | Système de caméras 360 | Autoreverse | Parkassit Plus,Avec fonction freinage,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,10 haut-parleurs | Commandes au volant | Système HiFi,USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.9 pouces,GPS,eSim | Teleservices,Non,Similicuir | Sensatec perforé,Automatique,En aluminium | 19'' | M,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Avec clignotants intégrés,En hauteur et en profondeur,DSC,Velours,Oui,Cuir | Multi-fonctions | M | Sport | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,Full LED,Oui,Non,DBC | Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres,12.3 pouces | Live Cockpit Professional,Éléctrique,Électriques | Réglage lombaire | Fonction mémoire,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Oui,Anti-éblouissement,Confort | Sport | Eco,Oui,Oui,Non,Ouvrant | Panoramique,3,Non,Oui,Ouverture mains libres,Shadow Line,Métallisée,Non,Oui,Noire,Inserts décoratifs M 'Carbon Fibre',Oui,FCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Pack Sport M,Aluminium,Oui,Oui,Oui,Non,M anthracite,Non,Luxury,Non,Non,Non,Sport M,Non,Oui,Sport M,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
KIA,EV6 GT,KIA EV6 GT AWD,262 980 DT,262980,,,Non,Normal,https://www.automobile.tn/fr/neuf/kia/ev6-gt/awd,https://catalogue.automobile.tn/max/2024/06/47171.jpg?t=1719495647,SUV,5,5 ans | Batterie garantie 8 ans,5,En pré-commande,,585 CH,11 CV,740 nm 0 tr/min,Electrique,,,77.4 kWh,2,,,,,,,Intégrale,Automatique,,eLSD,,1545 mm,1890 mm,4695 mm,480 L,,,20 L,,,260 KM/H,3.5 s,424 km,,,,,7.3 heures,20.6 kWh/100 km,18 minutes,0 g/km,,Électrique,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,Adaptatif (ACC) | HDA,Autohold | HAC,DAW,Oui,HBA,LKA | LFA,BCA,Non,Oui,TSR | Avec régulation de la vitesse,Niveau 2,Non,Non,Non,Non,14 haut-parleurs | Commandes au volant | Meridian | Amplificateur externe,USB | Android Auto | Apple Carplay | AUX | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 12.3 pouces,Cartographie Tunisienne | Service Kia,Non,Non,Suédine | Cuir artificiel,Automatique | Bizone | Ventilation arrière,En aluminium | 21'' | Bi-ton,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux | Centraux,Oui,Électriques | Rabattables | Dégivrants | Noirs | Avec clignotants intégrés,En hauteur et en profondeur,ESC,Oui,Oui,Chauffant | Multi-fonctions | Avec palettes | Cuir artificiel,Feux de jour | Avant | Arrières | Clignotants à défilement,Conducteur et passager,Avant | Arrière,Oui,Full LED | Adaptatifs | Matrix LED,Oui,TPMS,EBD | Système anti-collision avec détection des piétons | Freinage multi-collision | FCA,Démarrage mains libres,Accès mains libres,12.3 pouces,Éléctrique | EPB,Électriques | Chauffants | Ventilés | Réglage lombaire | Baquets | GT,Oui,Lunette et vitres arrières sur-teintées,Non,Anti-éblouissement,Normal | Eco | GT,LED,Périmétrique,2 prises 12 V | 230 V | Chargeur inversé (V2L),Ouvrant | En verre,3,Non,Non,Ouverture et fermeture motorisées | Ouverture mains libres,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,GT,Aluminium,Non,Oui,Non,Non,Non,Escamotables,Non,ECS,Aluminium,Non,Non,Non,Non,Étriers verts,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
BMW,X3 Hybride,xDrive 30e Pack M,264 900 DT,264900,,,Non,Normal,https://www.automobile.tn/fr/neuf/bmw/x3-hybride-rechargeable/xdrive-30e-pack-m,https://catalogue.automobile.tn/max/2025/09/47443.jpg?t=1774281127,SUV,5,5 ans (2+3) | Batterie garantie 6 ans,5,Disponible,,299 CH,10 CV,450 nm 1500 tr/min,Essence | Hybride rechargeable,4,1998 CM³,19.7 kWh,,184 CH,190 CH,,250 nm,,,Intégrale,Automatique,8,,,1660 mm,1920 mm,4755 mm,460 L,1600 L,,,,,215 KM/H,6.2 s,88 km,,2.8 L/100 km,,,2.25 heures,22.9 kWh/100 km,,,,Sport variable,Radar de recul | Radar avant | Caméra de recul | Parkassist,Avec fonction freinage | Driving Assistant,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Harman/Kardon | Commandes au volant | 15 haut-parleurs | Subwoofer,Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.9 pouces,GPS,eSim | Teleservices | Connected+ Unlimited,Non,Surpiqures | Veganza perforé,Automatique | 3 zones,En aluminium | 19'' | Bi-ton | M,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables,En hauteur et en profondeur,TCS,Oui,Oui,Cuir | Multi-fonctions | M | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,Adaptatifs | LED,Oui,Oui,AFU | Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres | Digital Key Card,12.3 pouces | BMW Live Plus,Éléctrique,Électriques | Réglage lombaire | Fonction mémoire | Sport,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Non,Anti-éblouissement,Sport | Relax | Expressive | Personal | Efficient,Oui,Oui,Non,Panoramique | En verre,3,Non,Non,Ouverture et fermeture motorisées | Ouverture mains libres,Alu satiné,Métallisée,Alu satiné,Oui,BMW Iconic Glow,Bois précieux (magnolia) BMW Individual avec impression fine,Oui,FCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Pack Sport M,Non,Oui,Non,Non,Non,M anthracite,Non,Luxury,Non,Acier inoxydable brossé,Oui,Sport M,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
BMW,X3 Hybride,xDrive 30e Pack M Pro,284 900 DT,284900,,,Non,Normal,https://www.automobile.tn/fr/neuf/bmw/x3-hybride-rechargeable/xdrive-30e-pack-m-pro,https://catalogue.automobile.tn/max/2025/09/47443.jpg?t=1774281127,SUV,5,5 ans (2+3) | Batterie garantie 6 ans,5,Disponible,,299 CH,10 CV,450 nm 1500 tr/min,Essence | Hybride rechargeable,4,1998 CM³,19.7 kWh,,184 CH,190 CH,,250 nm,,,Intégrale,Automatique,8,,,1660 mm,1920 mm,4755 mm,460 L,1600 L,,,,,215 KM/H,6.2 s,88 km,,2.8 L/100 km,,,2.25 heures,22.9 kWh/100 km,,,,Sport variable,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,Avec fonction freinage | Driving Assistant,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Harman/Kardon | Commandes au volant | 15 haut-parleurs | Subwoofer,Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.9 pouces,GPS,eSim | Teleservices | Connected+ Unlimited,Non,Surpiqures | Veganza perforé,Automatique | 3 zones,En aluminium | 20'' | Bi-ton | M,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables,En hauteur et en profondeur,TCS,Oui,Oui,Cuir | Multi-fonctions | M | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,Adaptatifs | LED | Shadow Line M,Oui,Oui,AFU | Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres | Digital Key Card,12.3 pouces | Live Cockpit Professional,Éléctrique,Électriques | Chauffants | Ventilés | Réglage lombaire | Fonction mémoire | Sport,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Non,Anti-éblouissement,Sport | Relax | Expressive | Personal | Efficient,Oui,Oui,Non,Panoramique | En verre,3,Non,Non,Ouverture et fermeture motorisées | Ouverture mains libres,Noir Brillant | Shadow Line,Métallisée,M Shadow Line à haute brillance,Oui,Noire | BMW Iconic Glow,Aluminium brossé,Oui,FCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Pack Sport M,Aluminium,Oui,Non,Oui,Non,M anthracite,Non,Luxury,Non,Acier inoxydable brossé,Oui,Sport M,Non,Non,Étriers rouges,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
BMW,Série 5 Hybride,530e Lounge,254 900 DT,254900,,,Non,Normal,https://www.automobile.tn/fr/neuf/bmw/serie-5-hybride/530e-lounge,https://catalogue.automobile.tn/max/2025/09/47445.jpg?t=1767445686,Berline,4,5 ans (2+3),5,Sur arrivage,,299 CH,10 CV,450 nm 1500 tr/min,Essence | Hybride rechargeable,4,1998 CM³,19.4 kWh,,184 CH,190 CH,,250 nm,,,Propulsion,Automatique,8,,,1515 mm,1900 mm,5060 mm,520 L,,,,,,230 KM/H,6.4 s,98 km,,2.6 L/100 km,,,2.25 heures,21.5 kWh/100 km,,,,Oui,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Autoreverse | Parkassit Plus,Avec fonction freinage | Driving Assistant,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,12 haut-parleurs | Harman/Kardon | Commandes au volant,USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.9 pouces,GPS,eSim | Teleservices | Connected+ Unlimited,Non,Surpiqures | Veganza perforé,Automatique | Bizone,En aluminium | 19'' | Bi-ton,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Avec clignotants intégrés,En hauteur et en profondeur,DSC,Velours,Oui,Cuir | Multi-fonctions | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Full LED,Oui,Oui,Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres | Digital Key Card,12.3 pouces | Live Cockpit Professional,Éléctrique,Électriques | Réglage lombaire | Fonction mémoire,Oui,Lunette et vitres arrières sur-teintées | Athermiques,Pare-chocs | Poignées de portes | Rétroviseurs,Anti-éblouissement,Sport | Relax | Expressive | Personal | Efficient,Oui,Non,Non,Non,3,Non,Non,Ouverture et fermeture motorisées | Ouverture à distance,Alu satiné,Métallisée,Non,Oui,Chromée,Chêne foncé à haute brillance | Inserts décoratifs Dark Silver,Oui,FCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Non,Aluminium,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
BMW,Série 5 Hybride,530e Pack M,264 900 DT,264900,,,Non,Normal,https://www.automobile.tn/fr/neuf/bmw/serie-5-hybride/530e-pack-m,https://catalogue.automobile.tn/max/2025/09/47445.jpg?t=1767445686,Berline,4,5 ans (2+3),5,Disponible,,299 CH,10 CV,450 nm 1500 tr/min,Essence | Hybride rechargeable,4,1998 CM³,19.4 kWh,,184 CH,190 CH,,250 nm,,,Propulsion,Automatique,8,,,1515 mm,1900 mm,5060 mm,520 L,,,,,,230 KM/H,6.4 s,98 km,,2.6 L/100 km,,,2.25 heures,21.5 kWh/100 km,,,,Oui,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Autoreverse | Parkassit Plus,Avec fonction freinage | Driving Assistant,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,12 haut-parleurs | Harman/Kardon | Commandes au volant,USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.9 pouces,GPS,eSim | Teleservices | Connected+ Unlimited,Non,Surpiqures | Veganza perforé,Automatique | 4 zones,En aluminium | 19'' | Bi-ton | M,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Avec clignotants intégrés,En hauteur et en profondeur,DSC,Velours,Oui,Cuir | Multi-fonctions | M | Sport | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Full LED,Oui,Oui,Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres | Digital Key Card,12.3 pouces | Live Cockpit Professional,Éléctrique,Électriques | Réglage lombaire | Fonction mémoire,Oui,Lunette et vitres arrières sur-teintées | Athermiques,Pare-chocs | Poignées de portes | Rétroviseurs,Anti-éblouissement,Sport | Relax | Expressive | Personal | Efficient,Oui,Non,Non,Panoramique | En verre,3,Non,Non,Ouverture et fermeture motorisées | Ouverture à distance,Alu satiné,Métallisée,Non,Oui,Chromée,Chêne foncé à haute brillance | CraftedClarity | Inserts décoratifs Dark Silver,Oui,FCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Pack Sport M,Aluminium,Oui,Oui,Oui,Non,M anthracite,Non,Non,Adaptative,Acier inoxydable brossé,Oui,Sport M,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
BMW,Série 5 Hybride,530e Pack M +,279 900 DT,279900,,,Non,Normal,https://www.automobile.tn/fr/neuf/bmw/serie-5-hybride/530e-pack-m-pro,https://catalogue.automobile.tn/max/2025/09/47445.jpg?t=1767445686,Berline,4,5 ans (2+3),5,Disponible,,299 CH,10 CV,450 nm 1500 tr/min,Essence | Hybride rechargeable,4,1998 CM³,19.4 kWh,,184 CH,190 CH,,250 nm,,,Propulsion,Automatique,8,,,1515 mm,1900 mm,5060 mm,520 L,,,,,,230 KM/H,6.4 s,98 km,,2.6 L/100 km,,,2.25 heures,21.5 kWh/100 km,,,,Oui,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Autoreverse | Parkassit Plus,Avec fonction freinage | Driving Assistant,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,12 haut-parleurs | Harman/Kardon | Commandes au volant,USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.9 pouces,GPS,eSim | Teleservices | Connected+ Unlimited,Non,Surpiqures | Veganza perforé,Automatique | 4 zones,En aluminium | 20'' | Bi-ton | M,À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Avec clignotants intégrés,En hauteur et en profondeur,DSC,Velours,Oui,Cuir | Multi-fonctions | M | Sport | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Adaptatifs | LED,Oui,Oui,Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres | Digital Key Card,12.3 pouces | Live Cockpit Professional,Éléctrique,Électriques | Ventilés | Réglage lombaire | Fonction mémoire | Confort,Oui,Lunette et vitres arrières sur-teintées | Athermiques,Pare-chocs | Poignées de portes | Rétroviseurs,Anti-éblouissement,Sport | Relax | Expressive | Personal | Efficient,Oui,Non,Non,Panoramique | En verre,3,Non,Non,Ouverture et fermeture motorisées | Ouverture à distance,Alu satiné,Métallisée,Non,Oui,BMW Iconic Glow,Chêne foncé à haute brillance | CraftedClarity | Inserts décoratifs Dark Silver,Oui,FCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Pack Sport M,Aluminium,Oui,Oui,Oui,Non,M anthracite,Non,Non,Adaptative,Acier inoxydable brossé,Oui,Sport M,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Mercedes-Benz,Classe E Plug-in Hybride,350e Avantgarde,269 900 DT,269900,,,Non,Normal,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-e-plug-in-hybride/350e-avantgarde,https://catalogue.automobile.tn/max/2025/01/47286.png?t=1771507929,Berline,4,2 ans,5,Sur arrivage,,313 CH,9 CV,550 nm 1800 tr/min,Essence | Hybride rechargeable,4,1999 CM³,19.53 kWh,,129 CH,204 CH,,,,,Propulsion,Automatique,9,,,1480 mm,1880 mm,4949 mm,370 L,,,,,,236 KM/H,6.4 s,114 km,,1.5 L/100 km,,,2 heures,19.2 kWh/100 km,20 minutes,,,Paramétrique,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,TEMPOMAT,Non,Attention Assist,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,MBUX | Commandes au volant,USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.4,GPS | Réalité augmentée,Non,Non,Similicuir,Automatique | Bizone,En aluminium | 19'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux | Genoux conducteur,Oui,Électriques | Rabattables | Dégivrants | Mémoire de position | Éclairage d'accueil à LED,En hauteur et en profondeur,ESP,Velours,Oui,Cuir | Multi-fonctions,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,LED Hautes performances,Oui,Oui,AFU,Démarrage mains libres,Accès mains libres,12.3 pouces,Éléctrique,Électriques | Réglage lombaire | Fonction mémoire,Oui,Lunette et vitres arrières sur-teintées | Athermiques,Oui,Anti-éblouissement | Sans Cadre,Confort | Sport | Eco | Sport Plus,Oui,Oui,Non,Non,3,Non,Non,Non,Chrome,Non,Non,Non,Non,Inserts décoratifs en frêne noir à pores ouverts,Oui,Non,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Non,Avantgarde,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Agility Control,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Mercedes-Benz,Classe E Plug-in Hybride,350e Exclusive,274 900 DT,274900,,,Non,Normal,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-e-plug-in-hybride/350e-exclusive,https://catalogue.automobile.tn/max/2025/01/47286.png?t=1771507929,Berline,4,2 ans,5,Sur arrivage,,313 CH,9 CV,550 nm 1800 tr/min,Essence | Hybride rechargeable,4,1999 CM³,19.53 kWh,,129 CH,204 CH,,,,,Propulsion,Automatique,9,,,1480 mm,1880 mm,4949 mm,370 L,,,,,,236 KM/H,6.4 s,114 km,,1.5 L/100 km,,,2 heures,19.2 kWh/100 km,20 minutes,,,Paramétrique,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,TEMPOMAT,Non,Attention Assist,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,MBUX | Commandes au volant,USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 14.4,GPS | Réalité augmentée,Non,Non,Similicuir,Automatique | Bizone,En aluminium | 19'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux | Genoux conducteur,Oui,Électriques | Rabattables | Dégivrants | Mémoire de position | Éclairage d'accueil à LED,En hauteur et en profondeur,ESP,Velours,Oui,Cuir | Multi-fonctions,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,LED Hautes performances,Oui,Oui,AFU,Démarrage mains libres,Accès mains libres,12.3 pouces,Éléctrique,Électriques | Réglage lombaire | Fonction mémoire,Oui,Lunette et vitres arrières sur-teintées | Athermiques,Oui,Anti-éblouissement | Sans Cadre,Confort | Sport | Eco | Sport Plus,Oui,Oui,Non,Non,3,Non,Non,Non,Chrome,Non,Non,Non,Non,Inserts décoratifs en bois d'érable marron à pores ouverts lignes aluminium,Oui,Non,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Non,Exclusive,Non,Oui,Oui,Non,Non,Non,Non,Similicuir,Non,Non,Non,Agility Control,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
